,scientific_name,red_list_category,year_published,assessment_date,population_trend,systems,region,habitat,phylum_name,class_name
12867,Hyloscirtus mashpi,Endangered,2022,2020-10-09 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12868,Hyloscirtus princecharlesi,Critically Endangered,2022,2020-10-09 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12869,Noblella personina,Endangered,2019,2016-07-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12870,Pristimantis almendariz,Critically Endangered,2022,2021-04-21 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12871,Pristimantis ardyae,Vulnerable,2022,2021-03-17 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12872,Pristimantis bambu,Endangered,2022,2021-03-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12873,Pristimantis carlosceroni,Endangered,2022,2020-10-02 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12874,Pristimantis gualacenio,Endangered,2022,2021-03-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12875,Pristimantis mazar,Endangered,2022,2021-04-14 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12876,Pristimantis mindo,Endangered,2022,2021-04-14 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12877,Coelatura bakeri,Near Threatened,2016,2016-07-15 00:00:00 UTC,Unknown,Freshwater,Afrotropical,Global,Mollusks,Molluscs
12878,Coelatura stuhlmanni,Near Threatened,2016,2016-07-15 00:00:00 UTC,Unknown,Freshwater,Afrotropical,Global,Mollusks,Molluscs
12879,Coelatura rothschildi,Critically Endangered,2016,2016-07-30 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,Global,Mollusks,Molluscs
12880,Hyriopsis desowitzi,Near Threatened,2019,2016-07-17 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Molluscs
12881,Modellnaia siamensis,Critically Endangered,2019,2016-07-17 00:00:00 UTC,Decreasing,Freshwater,Indomalayan,Global,Mollusks,Molluscs
12882,Gracixalus quyeti,Vulnerable,2021,2020-08-06 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Indomalayan,Global,Vertebrates,Amphibians
12883,Goniurosaurus kadoorieorum,Endangered,2021,2019-06-20 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12884,Goniurosaurus kwangsiensis,Endangered,2021,2019-06-20 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12885,Goniurosaurus liboensis,Endangered,2019,2018-05-08 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,Vertebrates,Reptiles
12886,Goniurosaurus zhelongi,Endangered,2019,2018-05-10 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12887,Tepuihyla warreni,Endangered,2019,2017-11-14 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12888,Caecilia abitaguae,Endangered,2022,2021-01-13 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12889,Atelopus arthuri,Critically Endangered,2022,2020-09-24 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12890,Atelopus balios,Critically Endangered,2018,2016-07-16 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12891,Atelopus bomolochos,Critically Endangered,2019,2016-07-16 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12892,Atelopus boulengeri,Critically Endangered,2022,2020-11-09 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12893,Atelopus coynei,Critically Endangered,2022,2020-09-25 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12894,Atelopus exiguus,Endangered,2018,2016-07-18 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12895,Atelopus guanujo,Critically Endangered,2018,2016-07-16 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12896,Atelopus ignescens,Critically Endangered,2018,2016-07-17 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12897,Atelopus longirostris,Critically Endangered,2022,2020-09-28 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12898,Atelopus mindoensis,Critically Endangered,2018,2016-07-17 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12899,Atelopus nanay,Critically Endangered,2018,2016-07-19 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12900,Atelopus nepiozomus,Endangered,2018,2016-07-19 00:00:00 UTC,Unknown,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12901,Atelopus palmatus,Critically Endangered,2018,2016-07-17 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12902,Atelopus planispina,Critically Endangered,2018,2016-07-17 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12903,Osornophryne antisana,Endangered,2022,2021-03-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12904,Osornophryne sumacoensis,Vulnerable,2022,2021-02-18 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12905,Centrolene pipilata,Critically Endangered,2019,2016-07-19 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12906,Nymphargus anomalus,Endangered,2022,2021-04-14 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12907,Nymphargus cariticommatus,Endangered,2022,2021-03-17 00:00:00 UTC,Unknown,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12908,Hyloxalus anthracinus,Critically Endangered,2022,2020-10-07 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12909,Hyloxalus delatorreae,Critically Endangered,2019,2016-07-17 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12910,Colostethus jacobuspetersi,Critically Endangered,2020,2016-07-17 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12911,Hyloxalus maquipucuna,Critically Endangered,2022,2021-01-20 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12912,Hyloxalus marmoreoventris,Critically Endangered,2022,2020-10-09 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12913,Hyloxalus peculiaris,Critically Endangered,2022,2021-03-15 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12914,Andinobates abditus,Critically Endangered,2019,2016-07-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12915,Paruwrobates erythromos,Critically Endangered,2022,2021-02-23 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12916,Epipedobates tricolor,Vulnerable,2019,2016-07-19 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12917,Gastrotheca plumbea,Vulnerable,2020,2016-07-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12918,Gastrotheca pseustes,Near Threatened,2018,2016-07-17 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12919,Gastrotheca psychrophila,Endangered,2019,2016-07-18 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12920,Dendropsophus gryllatus,Endangered,2018,2016-07-17 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12921,Hyloscirtus pacha,Endangered,2022,2020-10-21 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12922,Hyloscirtus ptychodactylus,Endangered,2019,2016-07-16 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12923,Hyloscirtus staufferorum,Endangered,2018,2016-07-16 00:00:00 UTC,Unknown,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12924,Hyloscirtus tapichalaca,Endangered,2022,2020-10-12 00:00:00 UTC,Unknown,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12925,Callimedusa ecuatoriana,Vulnerable,2019,2016-07-18 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12926,Pristimantis acerus,Endangered,2022,2021-03-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12927,Pristimantis actites,Vulnerable,2022,2021-03-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12928,Pristimantis atratus,Vulnerable,2022,2021-03-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12929,Pristimantis balionotus,Endangered,2022,2021-03-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12930,Pristimantis baryecuus,Endangered,2022,2021-04-14 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12931,Pristimantis cremnobates,Endangered,2022,2020-11-11 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12932,Pristimantis crucifer,Near Threatened,2022,2021-05-05 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12933,Pristimantis devillei,Endangered,2022,2021-03-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12934,Pristimantis ernesti,Vulnerable,2022,2021-01-13 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12935,Pristimantis eugeniae,Endangered,2022,2020-10-05 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12936,Pristimantis gentryi,Endangered,2022,2021-02-10 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12937,Pristimantis glandulosus,Endangered,2022,2021-02-23 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12938,Pristimantis hamiotae,Critically Endangered,2022,2020-10-06 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12939,Pristimantis ignicolor,Endangered,2022,2021-01-20 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12940,Pristimantis incanus,Endangered,2022,2020-11-12 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12941,Pristimantis inusitatus,Endangered,2022,2021-02-24 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12942,Pristimantis lividus,Endangered,2022,2021-02-24 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12943,Pristimantis orestes,Endangered,2022,2021-02-24 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12944,Pristimantis ornatissimus,Endangered,2022,2020-11-18 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12945,Pristimantis percultus,Endangered,2022,2021-03-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12946,Pristimantis riveti,Critically Endangered,2022,2021-02-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12947,Pristimantis spinosus,Endangered,2022,2020-10-06 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12948,Pristimantis festae,Endangered,2022,2021-02-10 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12949,Niceforonia peraccai,Endangered,2022,2020-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12950,Telmatobius cirrhacelis,Critically Endangered,2022,2021-02-10 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12951,Telmatobius vellardi,Critically Endangered,2022,2021-02-10 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12952,Ctenophryne aequatorialis,Endangered,2022,2020-11-13 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12953,Pristimantis huicundo,Endangered,2022,2021-02-24 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12954,Engystomops guayaco,Vulnerable,2022,2021-01-06 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12955,Nymphargus buenaventura,Endangered,2022,2021-02-17 00:00:00 UTC,Stable,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12956,Nymphargus wileyi,Critically Endangered,2022,2021-02-02 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12957,Nymphargus laurae,Endangered,2022,2021-04-13 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12958,Atelopus petersi,Critically Endangered,2022,2020-09-28 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12959,Leptodactylus peritoaktites,Endangered,2022,2021-01-20 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12960,Atelopus onorei,Critically Endangered,2018,2016-07-19 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12961,Centrolene condor,Endangered,2022,2020-11-12 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12962,Noblella coloma,Critically Endangered,2022,2020-10-02 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12963,Pristimantis gagliardoi,Endangered,2022,2021-03-17 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12964,Excidobates condor,Endangered,2019,2016-07-19 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12965,Vesubia jugorum,Endangered,2018,2016-10-19 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,Invertebrates,Arachnids
12966,Hyperolius watsonae,Critically Endangered,2020,2016-07-11 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Afrotropical,Global,Vertebrates,Amphibians
12967,Ansonia siamensis,Endangered,2021,2020-07-27 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Indomalayan,Global,Vertebrates,Amphibians
12968,Pristimantis tinguichaca,Vulnerable,2022,2021-02-02 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12969,Pristimantis pahuma,Endangered,2020,2016-07-18 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12970,Pristimantis cedros,Endangered,2020,2016-07-18 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12971,Pristimantis allpapuyu,Critically Endangered,2022,2021-02-10 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12972,Pristimantis hampatusami,Endangered,2022,2021-04-14 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
12973,Pristimantis calcarulatus,Vulnerable,2020,2016-07-18 00:00:00 UTC,Stable,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
12974,Sandelia bainsii,Endangered,2018,2017-12-05 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
12975,Austroglanis barnardi,Endangered,2017,2016-12-02 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
12976,Austroglanis gilli,Near Threatened,2017,2016-12-02 00:00:00 UTC,Stable,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
12977,Chetia brevis,Endangered,2017,2016-12-07 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
12978,Serranochromis meridianus,Endangered,2017,2016-12-08 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
12979,Serranochromis robustus,Critically Endangered,2018,2018-06-20 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Eastern Africa & Pan-Africa",Vertebrates,Ray-finned fishes
12980,Acanthosaura titiwangsaensis,Endangered,2018,2017-10-25 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12981,Bronchocela shenlong,Near Threatened,2018,2017-05-23 00:00:00 UTC,Stable,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12982,Bronchocela vietnamensis,Vulnerable,2018,2017-05-22 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12983,Gonocephalus beyschlagi,Near Threatened,2021,2019-08-05 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12984,Gonocephalus kuhlii,Vulnerable,2021,2019-08-08 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12985,Leiolepis boehmei,Vulnerable,2018,2017-05-22 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12986,Leiolepis guentherpetersi,Endangered,2018,2017-05-25 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12987,Leiolepis ngovantrii,Vulnerable,2018,2017-05-26 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12988,Malayodracon robinsonii,Near Threatened,2018,2017-05-23 00:00:00 UTC,Stable,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12989,Pseudocalotes flavigula,Critically Endangered,2018,2017-05-23 00:00:00 UTC,Stable,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12990,Pseudocalotes larutensis,Vulnerable,2018,2017-05-23 00:00:00 UTC,Stable,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12991,Pseudocalotes rhaegal,Critically Endangered,2018,2017-05-23 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12992,Pseudocalotes viserion,Vulnerable,2018,2017-05-23 00:00:00 UTC,Stable,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12993,Dibamus tiomanensis,Endangered,2018,2017-05-23 00:00:00 UTC,Stable,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12994,Cnemaspis affinis,Vulnerable,2018,2017-10-27 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12995,Cnemaspis bayuensis,Vulnerable,2018,2017-10-27 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12996,Cnemaspis hangus,Near Threatened,2018,2017-05-24 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12997,Cnemaspis harimau,Vulnerable,2018,2017-05-24 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12998,Cnemaspis karsticola,Vulnerable,2018,2017-05-24 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
12999,Cnemaspis paripari,Critically Endangered,2019,2017-05-25 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
13000,Cnemaspis perhentianensis,Near Threatened,2018,2017-05-23 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
13001,Cnemaspis pseudomcguirei,Near Threatened,2018,2017-05-24 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
13002,Cnemaspis temiah,Critically Endangered,2018,2017-05-24 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
13003,Cacosternum platys,Near Threatened,2017,2016-08-01 00:00:00 UTC,Unknown,Terrestial & Freshwater ,Afrotropical,Global,Vertebrates,Amphibians
13004,Pseudobarbus capensis,Endangered,2017,2016-11-30 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13005,Enteromius brevipinnis,Near Threatened,2017,2016-12-01 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13006,Pseudobarbus calidus,Near Threatened,2017,2016-12-02 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13007,Pseudobarbus erubescens,Critically Endangered,2017,2016-12-05 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13008,Enteromius gurneyi,Vulnerable,2017,2017-01-20 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13009,Enteromius motebensis,Near Threatened,2017,2016-12-20 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13010,Pseudobarbus serra,Near Threatened,2017,2016-11-30 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13011,Enteromius treurensis,Critically Endangered,2017,2016-12-06 00:00:00 UTC,Stable,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13012,Pseudobarbus trevelyani,Endangered,2018,2018-02-20 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13013,Labeo rubromaculatus,Vulnerable,2018,2017-12-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13014,Labeobarbus seeberi,Near Threatened,2017,2016-12-07 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13015,Pseudobarbus asper,Vulnerable,2018,2017-09-06 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13016,Pseudobarbus burchelli,Critically Endangered,2017,2016-12-02 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13017,Pseudobarbus burgi,Endangered,2017,2016-12-22 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13018,Pseudobarbus quathlambae,Endangered,2018,2017-12-04 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13019,Pseudobarbus tenuis,Near Threatened,2018,2017-09-06 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13020,Labeobarbus nelspruitensis,Near Threatened,2017,2016-12-06 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13021,Silhouettea sibayi,Endangered,2017,2017-01-25 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13022,Kneria sp. nov. 'South Africa',Endangered,2017,2016-11-30 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13023,Chiloglanis bifurcus,Critically Endangered,2017,2016-11-30 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13024,Chiloglanis emarginatus,Vulnerable,2018,2017-11-14 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13025,Micropanchax myaposae,Near Threatened,2017,2017-01-24 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Pan-Africa & S. Africa FW",Vertebrates,Ray-finned fishes
13026,Rhombophryne botabota,Endangered,2016,2016-08-17 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global,Vertebrates,Amphibians
13027,Rhombophryne savaka,Endangered,2016,2016-08-17 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global,Vertebrates,Amphibians
13028,Liolaemus cranwelli,Critically Endangered,2017,2016-08-05 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Reptiles
13029,Epinephelus akaara,Endangered,2018,2016-11-20 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
13030,Mycteroperca albomarginatus,Vulnerable,2018,2016-11-20 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
13031,Mycteroperca andersoni,Near Threatened,2018,2016-11-20 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
13032,Epinephelus daemelii,Near Threatened,2018,2016-11-18 00:00:00 UTC,Unknown,Marine,,Global,Vertebrates,Ray-finned fishes
13033,Mycteroperca jordani,Endangered,2018,2016-11-20 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
13034,Mycteroperca olfax,Vulnerable,2018,2016-12-09 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
13035,Epinephelus fuscoguttatus,Vulnerable,2018,2016-11-20 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
13036,Mycteroperca goreensis,Near Threatened,2018,2017-07-15 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
13037,Epinephelus polyphekadion,Vulnerable,2018,2016-11-20 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
13038,Hyporthodus acanthistius,Vulnerable,2018,2016-11-18 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
